Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
caster_wheel_front_left_link,5.2271126804726E-07,-7.27069870490316E-08,-3.43084268550342E-07,0,0,0,1.4428589671169,0.000795470204330061,9.78362437129432E-10,1.63333455961673E-08,0.000795524588877612,-2.05418336631313E-09,0.00122117998906056,0,0,0,0,0,0,package://smr1000_description/meshes/caster_wheel_front_left_link.STL,0.501960784313725,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/caster_wheel_front_left_link.STL,,caseter_wheel_LH-VSTH 80K-1,caster_wheel_front_left_frame,caster_wheel_front_left_axis,caster_wheel_front_left_joint,continuous,-0.0449998664494246,0,0.0684800000000196,-1.5707963267949,0,0,caster_arm_front_left_link,0,0,0.999999999999999,,,,,,,,,,,,
caster_arm_rear_left_link,-0.0155555617039362,-0.000178963669523857,0.0281895860641979,0,0,0,1.25269802738414,0.00100221826493283,-4.97387949996866E-08,0.000216362342476401,0.000957690978837868,5.54258818845771E-08,0.00123742855747409,0,0,0,0,0,0,package://smr1000_description/meshes/caster_arm_rear_left_link.STL,0.501960784313725,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/caster_arm_rear_left_link.STL,,caseter_arm_LH-VSTH 80K-5,caster_arm_rear_left_frame,caster_arm_rear_left_axis,caster_arm_rear_left_joint,continuous,-0.425,0.36,0.10828,3.1416,0,0,base_link,0,0,1,,,,,,,,,,,,
caster_wheel_rear_left_link,5.22706270988937E-07,-7.2705561453279E-08,-3.43081178744153E-07,0,0,0,1.44285896681486,0.00079547020424951,9.78308624271734E-10,1.63526963933961E-08,0.000795524588628699,-2.05415021156819E-09,0.0012211799888714,0,0,0,0,0,0,package://smr1000_description/meshes/caster_wheel_rear_left_link.STL,0.501960784313725,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/caster_wheel_rear_left_link.STL,,caseter_wheel_LH-VSTH 80K-4,caster_wheel_rear_left_frame,caster_wheel_rear_left_axis,caster_wheel_rear_left_joint,continuous,-0.0449998664491558,0,0.0682800000000365,-1.5707963267949,0,0,caster_arm_rear_left_link,0,0,1,,,,,,,,,,,,
imu_mount_point_link,-0.00366346362566691,4.70438937990503E-18,0.0015,0,0,0,0.0191449557316286,1.03105094962783E-06,1.48004796281085E-22,-1.35200558106493E-24,1.06001917810793E-06,-5.99321577353147E-24,2.0625376554058E-06,0,0,0,0,0,0,package://smr1000_description/meshes/imu_mount_point_link.STL,0.792156862745098,0.792156862745098,0.792156862745098,1,0,0,0,0,0,0,package://smr1000_description/meshes/imu_mount_point_link.STL,,IMU Module ROS-1,imu_mount_point_frame,imu_mount_point_axis,imu_mount_point_joint,fixed,0,0,0.2263,0,0,0,base_link,0,0,0,,,,,,,,,,,,
lidar_front_left_link,-0.00377362004536375,2.31306614323357E-05,-0.0414763691510298,0,0,0,10.0983088016372,0.0243292329693736,-3.09919812669073E-06,0.000468083181899324,0.0235663383506721,1.87770443375014E-06,0.0145919886558837,0,0,0,0,0,0,package://smr1000_description/meshes/lidar_front_left_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/lidar_front_left_link.STL,,MICS3-ABAZ55IZ1P01(BACK)-1,lidar_front_left_frame,lidar_front_left_axis,lidar_front_left_joint,fixed,0.63989,0.41011,0.1198,-3.1416,0,0.7854,base_link,0,0,0,,,,,,,,,,,,
lidar_rear_right_link,-0.00377362130663683,2.31306166637579E-05,-0.0414763701929062,0,0,0,10.0983090366446,0.0243292330596011,-3.09920536514796E-06,0.000468083190282274,0.0235663383727439,1.87773510402846E-06,0.0145919887338157,0,0,0,0,0,0,package://smr1000_description/meshes/lidar_rear_right_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/lidar_rear_right_link.STL,,MICS3-ABAZ55IZ1P01(BACK)-2,lidar_rear_right_frame,lidar_rear_right_axis,lidar_rear_right_joint,fixed,-0.6399,-0.41011,0.1198,-3.1416,0,-2.3906,base_link,0,0,0,,,,,,,,,,,,
depth_cam_front_right_mount_point_link,0.00129156660960061,-0.000225188275228549,0.0124773964669809,0,0,0,0.0375455004175735,2.35547052251239E-05,2.10677706877401E-07,1.01532427492793E-08,3.51383162343571E-06,1.73092061435004E-09,2.37573063309254E-05,0,0,0,0,0,0,package://smr1000_description/meshes/depth_cam_front_right_mount_point_link.STL,0.701960784313725,0.701960784313725,0.701960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/depth_cam_front_right_mount_point_link.STL,,Intel Realsense D435-1,depth_cam_front_right_mount_point_frame,depth_cam_front_right_mount_point__axis,depth_cam_front_right_mount_point_joint,fixed,0.64905,-0.0086345,0.22192,1.6224,-0.25484,-0.5779,base_link,0,0,0,,,,,,,,,,,,
depth_cam_front_left_mount_point_link,0.00129157634096388,-0.000225205852197596,0.0124773728078798,0,0,0,0.0375455045895058,2.35547247200499E-05,2.10674673662915E-07,1.01543396749311E-08,3.51384314444005E-06,1.73013361251296E-09,2.37573138571017E-05,0,0,0,0,0,0,package://smr1000_description/meshes/depth_cam_front_left_mount_point_link.STL,0.701960784313725,0.701960784313725,0.701960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/depth_cam_front_left_mount_point_link.STL,,Intel Realsense D435-2,depth_cam_front_left_mount_point_frame,depth_cam_front_left_mount_point_axis,depth_cam_front_left_mount_point_joint,fixed,0.63595,0.02931,0.2207,1.5191,-0.25484,0.5779,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_front_side_left_link,-0.0215388993520396,1.16554112161715E-06,5.30745762339357E-08,0,0,0,0.0282740091678654,1.04081238975484E-06,8.52837943094571E-10,8.66889256101528E-11,5.34668466071901E-06,-1.0320017840319E-10,5.34689161660492E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_side_left_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_side_left_link.STL,,ultrasonic_UM18-21212A211-1,ultrasonic_front_side_left_frame,ultrasonic_front_side_left_axis,ultrasonic_front_side_left_joint,fixed,0.58,0.47,0.0843,0,0,1.5708,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_front_left_link,-0.0215388993976965,5.46124688804994E-08,-1.16546995329592E-06,0,0,0,0.0282740092539146,1.04081239493512E-06,8.78070829314884E-11,-8.52724102688024E-10,5.34689136814173E-06,1.03468053244033E-10,5.34668495428624E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_left_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_left_link.STL,,ultrasonic_UM18-21212A211-2,ultrasonic_front_left_frame,ultrasonic_front_left_axis,ultrasonic_front_left_joint,fixed,0.7,0.33,0.0843,0,0,0,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_front_right_link,-0.0215388993976957,5.46124687694771E-08,-1.16546995325428E-06,0,0,0,0.0282740092539146,1.04081239493512E-06,8.7807082929679E-11,-8.5272410268927E-10,5.34689136814173E-06,1.03468053243951E-10,5.34668495428624E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_right_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_right_link.STL,,ultrasonic_UM18-21212A211-3,ultrasonic_front_right_frame,ultrasonic_front_right_axis,ultrasonic_front_right_joint,fixed,0.7,-0.33,0.0843,0,0,0,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_front_right_side_link,-0.021538899397696,8.63126642935974E-07,-7.85057406971212E-07,0,0,0,0.0282740092539145,1.04081239493512E-06,6.65330086919852E-10,-5.40540798230751E-10,5.3466845885743E-06,1.03101970364321E-10,5.3468917338536E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_right_side_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_front_right_side_link.STL,,ultrasonic_UM18-21212A211-4,ultrasonic_front_right_side_frame,ultrasonic_front_right_side_axis,ultrasonic_front_right_side_joint,fixed,0.58,-0.47,0.0843,0,0,-1.5708,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_rear_right_side_link,-0.021538899397696,8.63126642491885E-07,-7.85057407123868E-07,0,0,0,0.0282740092539145,1.04081239493512E-06,6.65330086918126E-10,-5.40540798235194E-10,5.3466845885743E-06,1.03101970363733E-10,5.3468917338536E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_right_side_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_right_side_link.STL,,ultrasonic_UM18-21212A211-5,ultrasonic_rear_right_side_frame,ultrasonic_rear_right_side_axis,ultrasonic_rear_right_side_joint,fixed,-0.58,-0.47,0.0843,0,0,-1.5708,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_rear_right_link,-0.0215388993520402,-7.86195710700266E-07,-8.62090089079337E-07,0,0,0,0.0282740091678654,1.04081238975484E-06,-5.41412312078863E-10,-6.64620369337873E-10,5.34689144370168E-06,-1.03373257032144E-10,5.34668483362224E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_right_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_right_link.STL,,ultrasonic_UM18-21212A211-6,ultrasonic_rear_right_frame,ultrasonic_rear_right_axis,ultrasonic_rear_right_joint,fixed,-0.7,-0.33,0.0843,0,0,3.1416,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_rear_left_link,-0.0215389016273483,-7.85445424866804E-07,-8.6235180102312E-07,0,0,0,0.0282740133510415,1.04081251803691E-06,-5.41070441240048E-10,-6.64739216915381E-10,5.34689247838743E-06,-1.03333939118133E-10,5.34668596804642E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_left_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_left_link.STL,,ultrasonic_UM18-21212A211-7,ultrasonic_rear_left_frame,ultrasonic_rear_left_axis,ultrasonic_rear_left_joint,fixed,-0.7,0.33,0.0808,0,0,-3.1416,base_link,0,0,0,,,,,,,,,,,,
ultrasonic_rear_left_side_link,-0.0215388993973044,-3.95983975387537E-07,-1.09749723893604E-06,0,0,0,0.0282740092531792,1.04081239535758E-06,-2.45524785360508E-10,-8.21319887680717E-10,5.34693430246721E-06,6.91239388246022E-14,5.34664202004202E-06,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_left_side_link.STL,1,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://smr1000_description/meshes/ultrasonic_rear_left_side_link.STL,,ultrasonic_UM18-21212A211-8,ultrasonic_rear_left_side_frame,ultrasonic_rear_left_side_axis,ultrasonic_rear_left_side_joint,fixed,-0.580000000000014,0.47,0.0808000000000311,0,0,1.5707963267949,base_link,0,0,0,,,,,,,,,,,,
